best_window_concentration,cvar_95,fees_paid,funding_paid,gross_grid_pnl,market_group,max_drawdown,max_drawdown_pct,mean_inventory_drag_ratio,mean_window_pnl,median_window_pnl,positive_ratio,profile,profit_factor,runs,scenario,seed,top_3_window_concentration,total_cost,total_pnl,unique_windows,worst_window_pnl
0.67680365100846,-2.1398975044565525,0.3524848455408096,-0.11976327666903253,-2.5881078282923617,KR_STOCK,4.172216122729243,0.008344432245458487,0.0,-0.7052073492910347,-0.5895091176646758,0.5,N100,0.2069123098454248,4,EXECUTION_STRESS,10,1.0,0.5852064144125867,-2.8208293971641387,4,-2.1398975044565525
0.6893502643648765,-2.1430743703037494,0.37470040846019564,-0.12201482916003795,-1.7522797166798942,KR_STOCK,4.150997188632438,0.008301994377264876,0.0,-0.501241323995013,-0.3966516670609923,0.5,N100,0.4025926127561739,4,EXECUTION_STRESS,17,1.0,0.6273859877603534,-2.004965295980052,4,-2.1430743703037494
0.6232297014108805,-2.1830435656131377,0.37470040846019564,-0.1175117241780271,-1.9240128249537223,KR_STOCK,4.107325763369282,0.008214651526738564,0.0,-0.5453003773089727,-0.38343224919644425,0.5,N100,0.3612179673248418,4,EXECUTION_STRESS,31,1.0,0.6318890927423642,-2.181201509235891,4,-2.1830435656131377
0.6806924515740321,-2.1814189480720776,0.36359262700050266,-0.11976327666903253,-2.828075081490726,KR_STOCK,4.152577854424804,0.008305155708849607,0.0,-0.7679761079555489,-0.722230919199098,0.5,N100,0.20944297391956812,4,EXECUTION_STRESS,59,1.0,0.6074219773319728,-3.0719044318221957,4,-2.1814189480720776
0.6706381947084389,-2.1641520980776603,0.3524848455408096,-0.11976327666903253,-2.207216580450703,KR_STOCK,4.155298008839823,0.008310596017679646,0.0,-0.60998453733062,-0.49800455232638174,0.5,N100,0.3056275003242285,4,EXECUTION_STRESS,97,1.0,0.5852064144125867,-2.43993814932248,4,-2.1641520980776603
1.0,-1.026674631811797,1.377762331898652,-0.062377749035000006,0.5606174860216352,KR_STOCK,2.3620842833777367,0.004724168566755473,0.0,-0.3773835484210084,-0.3773835484210084,0.5,N100,0.26484294687396587,2,MAKER_PROMO_OFF,3,1.0,1.4107297547656543,-0.7547670968420168,2,-1.026674631811797
1.0,-0.7213265610738174,1.3811210795751818,-0.062377749035000006,0.9519531930195828,KR_STOCK,2.3427753555488096,0.004685550711097619,0.0,-0.18339506876029957,-0.18339506876029957,0.5,N100,0.49150612591532805,2,MAKER_PROMO_OFF,10,1.0,1.4064655864333548,-0.36679013752059914,2,-0.7213265610738174
1.0,-0.521796795842238,1.3471453845584533,-0.062377749035000006,0.9256547584013607,KR_STOCK,2.361226085460453,0.004722452170920906,0.0,-0.17955643856104636,-0.17955643856104636,0.5,N100,0.31177638501508115,2,MAKER_PROMO_OFF,17,1.0,1.4029815554519445,-0.3591128771220927,2,-0.521796795842238
1.0,-1.0603214353061698,1.3657845937920579,-0.062377749035000006,0.5064997401369369,KR_STOCK,2.354473660066017,0.004708947320132034,0.0,-0.3984535523100604,-0.3984535523100604,0.5,N100,0.24842875180580282,2,MAKER_PROMO_OFF,31,1.0,1.3987520166590601,-0.7969071046201208,2,-1.0603214353061698
1.0,-1.0483187859425271,1.3789000331125905,-0.062377749035000006,0.5793855752995586,KR_STOCK,2.361226085460453,0.004722452170920906,0.0,-0.3685683543890159,-0.3685683543890159,0.5,N100,0.2968391689029176,2,MAKER_PROMO_OFF,59,1.0,1.411867455979593,-0.7371367087780318,2,-1.0483187859425271
