adverse_inventory_qty,classification,gross_inventory_qty,inventory_drag,inventory_loss_before_confirmation,max_drawdown,net_inventory_qty,profile_id,scenario,seed,suspected_episode_id,symbol,tail_saved_before_confirmation,window_key
0.15000000000000002,FALSE_BREAKOUT,0.15000000000000002,4.755351505166768,0.0,5.951178529784803,0.15000000000000002,S3,PRIMARY_ZERO_MAKER,10,D2-cb237b14dd2e1af4,SNDKUSDT,0.0,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.15000000000000002,FALSE_BREAKOUT,0.15000000000000002,0.9510703010333534,0.0,4.134971615218096,0.15000000000000002,D2-R3,PRIMARY_ZERO_MAKER,17,D2-cb237b14dd2e1af4,SNDKUSDT,,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.15000000000000002,FALSE_BREAKOUT,0.15000000000000002,4.755351505166768,0.0,5.865244842284803,0.15000000000000002,S0,PRIMARY_ZERO_MAKER,17,D2-cb237b14dd2e1af4,SNDKUSDT,0.0,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.15000000000000002,FALSE_BREAKOUT,0.15000000000000002,4.755351505166768,0.0,5.865244842284803,0.15000000000000002,S1,PRIMARY_ZERO_MAKER,17,D2-cb237b14dd2e1af4,SNDKUSDT,0.0,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.15000000000000002,FALSE_BREAKOUT,0.15000000000000002,4.755351505166768,0.0,5.899618317284803,0.15000000000000002,S2,PRIMARY_ZERO_MAKER,17,D2-cb237b14dd2e1af4,SNDKUSDT,0.0,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.15000000000000002,FALSE_BREAKOUT,0.15000000000000002,4.755351505166768,0.0,5.951178529784803,0.15000000000000002,S3,PRIMARY_ZERO_MAKER,17,D2-cb237b14dd2e1af4,SNDKUSDT,0.0,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.15000000000000002,FALSE_BREAKOUT,0.15000000000000002,0.9510703010333534,0.0,4.134971615218096,0.15000000000000002,D2-R3,PRIMARY_ZERO_MAKER,31,D2-cb237b14dd2e1af4,SNDKUSDT,,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.15000000000000002,FALSE_BREAKOUT,0.15000000000000002,4.755351505166768,0.0,5.865244842284803,0.15000000000000002,S0,PRIMARY_ZERO_MAKER,31,D2-cb237b14dd2e1af4,SNDKUSDT,0.0,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.15000000000000002,FALSE_BREAKOUT,0.15000000000000002,4.755351505166768,0.0,5.865244842284803,0.15000000000000002,S1,PRIMARY_ZERO_MAKER,31,D2-cb237b14dd2e1af4,SNDKUSDT,0.0,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.15000000000000002,FALSE_BREAKOUT,0.15000000000000002,4.755351505166768,0.0,5.899618317284803,0.15000000000000002,S2,PRIMARY_ZERO_MAKER,31,D2-cb237b14dd2e1af4,SNDKUSDT,0.0,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.15000000000000002,FALSE_BREAKOUT,0.15000000000000002,4.755351505166768,0.0,5.951178529784803,0.15000000000000002,S3,PRIMARY_ZERO_MAKER,31,D2-cb237b14dd2e1af4,SNDKUSDT,0.0,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.15000000000000002,FALSE_BREAKOUT,0.15000000000000002,0.9510703010333534,0.0,4.134971615218096,0.15000000000000002,D2-R3,PRIMARY_ZERO_MAKER,59,D2-cb237b14dd2e1af4,SNDKUSDT,,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.15000000000000002,FALSE_BREAKOUT,0.15000000000000002,4.755351505166768,0.0,5.865244842284803,0.15000000000000002,S0,PRIMARY_ZERO_MAKER,59,D2-cb237b14dd2e1af4,SNDKUSDT,0.0,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.15000000000000002,FALSE_BREAKOUT,0.15000000000000002,4.755351505166768,0.0,5.865244842284803,0.15000000000000002,S1,PRIMARY_ZERO_MAKER,59,D2-cb237b14dd2e1af4,SNDKUSDT,0.0,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.15000000000000002,FALSE_BREAKOUT,0.15000000000000002,4.755351505166768,0.0,5.899618317284803,0.15000000000000002,S2,PRIMARY_ZERO_MAKER,59,D2-cb237b14dd2e1af4,SNDKUSDT,0.0,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.15000000000000002,FALSE_BREAKOUT,0.15000000000000002,4.755351505166768,0.0,5.951178529784803,0.15000000000000002,S3,PRIMARY_ZERO_MAKER,59,D2-cb237b14dd2e1af4,SNDKUSDT,0.0,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.15000000000000002,FALSE_BREAKOUT,0.15000000000000002,0.9510703010333534,0.0,4.134971615218096,0.15000000000000002,D2-R3,PRIMARY_ZERO_MAKER,97,D2-cb237b14dd2e1af4,SNDKUSDT,,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.15000000000000002,FALSE_BREAKOUT,0.15000000000000002,4.755351505166768,0.0,5.865244842284803,0.15000000000000002,S0,PRIMARY_ZERO_MAKER,97,D2-cb237b14dd2e1af4,SNDKUSDT,0.0,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.15000000000000002,FALSE_BREAKOUT,0.15000000000000002,4.755351505166768,0.0,5.865244842284803,0.15000000000000002,S1,PRIMARY_ZERO_MAKER,97,D2-cb237b14dd2e1af4,SNDKUSDT,0.0,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.15000000000000002,FALSE_BREAKOUT,0.15000000000000002,4.755351505166768,0.0,5.899618317284803,0.15000000000000002,S2,PRIMARY_ZERO_MAKER,97,D2-cb237b14dd2e1af4,SNDKUSDT,0.0,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.15000000000000002,FALSE_BREAKOUT,0.15000000000000002,4.755351505166768,0.0,5.951178529784803,0.15000000000000002,S3,PRIMARY_ZERO_MAKER,97,D2-cb237b14dd2e1af4,SNDKUSDT,0.0,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.15000000000000002,FALSE_BREAKOUT,0.15000000000000002,0.9510703010333534,0.0,4.732546014617364,0.15000000000000002,D2-R3,EXECUTION_STRESS,3,D2-cb237b14dd2e1af4,SNDKUSDT,,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.15000000000000002,FALSE_BREAKOUT,0.15000000000000002,4.755351505166768,0.0,6.2623073041840716,0.15000000000000002,S0,EXECUTION_STRESS,3,D2-cb237b14dd2e1af4,SNDKUSDT,0.0,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.15000000000000002,FALSE_BREAKOUT,0.15000000000000002,4.755351505166768,0.0,6.2623073041840716,0.15000000000000002,S1,EXECUTION_STRESS,3,D2-cb237b14dd2e1af4,SNDKUSDT,0.0,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.15000000000000002,FALSE_BREAKOUT,0.15000000000000002,4.755351505166768,0.0,6.3367831666840715,0.15000000000000002,S2,EXECUTION_STRESS,3,D2-cb237b14dd2e1af4,SNDKUSDT,0.0,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.15000000000000002,FALSE_BREAKOUT,0.15000000000000002,4.755351505166768,0.0,6.448496960434072,0.15000000000000002,S3,EXECUTION_STRESS,3,D2-cb237b14dd2e1af4,SNDKUSDT,0.0,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.15000000000000002,FALSE_BREAKOUT,0.15000000000000002,0.9510703010333534,0.0,4.732546014617364,0.15000000000000002,D2-R3,EXECUTION_STRESS,10,D2-cb237b14dd2e1af4,SNDKUSDT,,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.15000000000000002,FALSE_BREAKOUT,0.15000000000000002,4.755351505166768,0.0,6.2623073041840716,0.15000000000000002,S0,EXECUTION_STRESS,10,D2-cb237b14dd2e1af4,SNDKUSDT,0.0,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.15000000000000002,FALSE_BREAKOUT,0.15000000000000002,4.755351505166768,0.0,6.2623073041840716,0.15000000000000002,S1,EXECUTION_STRESS,10,D2-cb237b14dd2e1af4,SNDKUSDT,0.0,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.15000000000000002,FALSE_BREAKOUT,0.15000000000000002,4.755351505166768,0.0,6.3367831666840715,0.15000000000000002,S2,EXECUTION_STRESS,10,D2-cb237b14dd2e1af4,SNDKUSDT,0.0,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.15000000000000002,FALSE_BREAKOUT,0.15000000000000002,4.755351505166768,0.0,6.448496960434072,0.15000000000000002,S3,EXECUTION_STRESS,10,D2-cb237b14dd2e1af4,SNDKUSDT,0.0,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.15000000000000002,FALSE_BREAKOUT,0.15000000000000002,0.9510703010333534,0.0,4.732546014617364,0.15000000000000002,D2-R3,EXECUTION_STRESS,17,D2-cb237b14dd2e1af4,SNDKUSDT,,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.15000000000000002,FALSE_BREAKOUT,0.15000000000000002,4.755351505166768,0.0,6.2623073041840716,0.15000000000000002,S0,EXECUTION_STRESS,17,D2-cb237b14dd2e1af4,SNDKUSDT,0.0,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.15000000000000002,FALSE_BREAKOUT,0.15000000000000002,4.755351505166768,0.0,6.2623073041840716,0.15000000000000002,S1,EXECUTION_STRESS,17,D2-cb237b14dd2e1af4,SNDKUSDT,0.0,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.15000000000000002,FALSE_BREAKOUT,0.15000000000000002,4.755351505166768,0.0,6.3367831666840715,0.15000000000000002,S2,EXECUTION_STRESS,17,D2-cb237b14dd2e1af4,SNDKUSDT,0.0,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.15000000000000002,FALSE_BREAKOUT,0.15000000000000002,4.755351505166768,0.0,6.448496960434072,0.15000000000000002,S3,EXECUTION_STRESS,17,D2-cb237b14dd2e1af4,SNDKUSDT,0.0,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.15000000000000002,FALSE_BREAKOUT,0.15000000000000002,0.9510703010333534,0.0,4.732546014617364,0.15000000000000002,D2-R3,EXECUTION_STRESS,31,D2-cb237b14dd2e1af4,SNDKUSDT,,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.15000000000000002,FALSE_BREAKOUT,0.15000000000000002,4.755351505166768,0.0,6.2623073041840716,0.15000000000000002,S0,EXECUTION_STRESS,31,D2-cb237b14dd2e1af4,SNDKUSDT,0.0,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.15000000000000002,FALSE_BREAKOUT,0.15000000000000002,4.755351505166768,0.0,6.2623073041840716,0.15000000000000002,S1,EXECUTION_STRESS,31,D2-cb237b14dd2e1af4,SNDKUSDT,0.0,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.15000000000000002,FALSE_BREAKOUT,0.15000000000000002,4.755351505166768,0.0,6.3367831666840715,0.15000000000000002,S2,EXECUTION_STRESS,31,D2-cb237b14dd2e1af4,SNDKUSDT,0.0,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.15000000000000002,FALSE_BREAKOUT,0.15000000000000002,4.755351505166768,0.0,6.448496960434072,0.15000000000000002,S3,EXECUTION_STRESS,31,D2-cb237b14dd2e1af4,SNDKUSDT,0.0,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.15000000000000002,FALSE_BREAKOUT,0.15000000000000002,0.9510703010333534,0.0,4.732546014617364,0.15000000000000002,D2-R3,EXECUTION_STRESS,59,D2-cb237b14dd2e1af4,SNDKUSDT,,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.15000000000000002,FALSE_BREAKOUT,0.15000000000000002,4.755351505166768,0.0,6.2623073041840716,0.15000000000000002,S0,EXECUTION_STRESS,59,D2-cb237b14dd2e1af4,SNDKUSDT,0.0,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.15000000000000002,FALSE_BREAKOUT,0.15000000000000002,4.755351505166768,0.0,6.2623073041840716,0.15000000000000002,S1,EXECUTION_STRESS,59,D2-cb237b14dd2e1af4,SNDKUSDT,0.0,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.15000000000000002,FALSE_BREAKOUT,0.15000000000000002,4.755351505166768,0.0,6.3367831666840715,0.15000000000000002,S2,EXECUTION_STRESS,59,D2-cb237b14dd2e1af4,SNDKUSDT,0.0,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.15000000000000002,FALSE_BREAKOUT,0.15000000000000002,4.755351505166768,0.0,6.448496960434072,0.15000000000000002,S3,EXECUTION_STRESS,59,D2-cb237b14dd2e1af4,SNDKUSDT,0.0,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.15000000000000002,FALSE_BREAKOUT,0.15000000000000002,0.9510703010333534,0.0,4.732546014617364,0.15000000000000002,D2-R3,EXECUTION_STRESS,97,D2-cb237b14dd2e1af4,SNDKUSDT,,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.15000000000000002,FALSE_BREAKOUT,0.15000000000000002,4.755351505166768,0.0,6.2623073041840716,0.15000000000000002,S0,EXECUTION_STRESS,97,D2-cb237b14dd2e1af4,SNDKUSDT,0.0,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.15000000000000002,FALSE_BREAKOUT,0.15000000000000002,4.755351505166768,0.0,6.2623073041840716,0.15000000000000002,S1,EXECUTION_STRESS,97,D2-cb237b14dd2e1af4,SNDKUSDT,0.0,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.15000000000000002,FALSE_BREAKOUT,0.15000000000000002,4.755351505166768,0.0,6.3367831666840715,0.15000000000000002,S2,EXECUTION_STRESS,97,D2-cb237b14dd2e1af4,SNDKUSDT,0.0,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.15000000000000002,FALSE_BREAKOUT,0.15000000000000002,4.755351505166768,0.0,6.448496960434072,0.15000000000000002,S3,EXECUTION_STRESS,97,D2-cb237b14dd2e1af4,SNDKUSDT,0.0,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.15000000000000002,FALSE_BREAKOUT,0.15000000000000002,0.9510703010333534,0.0,4.305739596653375,0.15000000000000002,D2-R3,MAKER_PROMO_OFF,3,D2-cb237b14dd2e1af4,SNDKUSDT,,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.15000000000000002,FALSE_BREAKOUT,0.15000000000000002,4.755351505166768,0.0,5.978723698720081,0.15000000000000002,S0,MAKER_PROMO_OFF,3,D2-cb237b14dd2e1af4,SNDKUSDT,0.0,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.15000000000000002,FALSE_BREAKOUT,0.15000000000000002,4.755351505166768,0.0,5.978723698720081,0.15000000000000002,S1,MAKER_PROMO_OFF,3,D2-cb237b14dd2e1af4,SNDKUSDT,0.0,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.15000000000000002,FALSE_BREAKOUT,0.15000000000000002,4.755351505166768,0.0,6.024554998720081,0.15000000000000002,S2,MAKER_PROMO_OFF,3,D2-cb237b14dd2e1af4,SNDKUSDT,0.0,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.15000000000000002,FALSE_BREAKOUT,0.15000000000000002,4.755351505166768,0.0,6.0933019487200815,0.15000000000000002,S3,MAKER_PROMO_OFF,3,D2-cb237b14dd2e1af4,SNDKUSDT,0.0,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.15000000000000002,FALSE_BREAKOUT,0.15000000000000002,0.9510703010333534,0.0,4.305739596653375,0.15000000000000002,D2-R3,MAKER_PROMO_OFF,10,D2-cb237b14dd2e1af4,SNDKUSDT,,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.15000000000000002,FALSE_BREAKOUT,0.15000000000000002,4.755351505166768,0.0,5.978723698720081,0.15000000000000002,S0,MAKER_PROMO_OFF,10,D2-cb237b14dd2e1af4,SNDKUSDT,0.0,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.15000000000000002,FALSE_BREAKOUT,0.15000000000000002,4.755351505166768,0.0,5.978723698720081,0.15000000000000002,S1,MAKER_PROMO_OFF,10,D2-cb237b14dd2e1af4,SNDKUSDT,0.0,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.15000000000000002,FALSE_BREAKOUT,0.15000000000000002,4.755351505166768,0.0,6.024554998720081,0.15000000000000002,S2,MAKER_PROMO_OFF,10,D2-cb237b14dd2e1af4,SNDKUSDT,0.0,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.15000000000000002,FALSE_BREAKOUT,0.15000000000000002,4.755351505166768,0.0,6.0933019487200815,0.15000000000000002,S3,MAKER_PROMO_OFF,10,D2-cb237b14dd2e1af4,SNDKUSDT,0.0,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.15000000000000002,FALSE_BREAKOUT,0.15000000000000002,0.9510703010333534,0.0,4.305739596653375,0.15000000000000002,D2-R3,MAKER_PROMO_OFF,17,D2-cb237b14dd2e1af4,SNDKUSDT,,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.15000000000000002,FALSE_BREAKOUT,0.15000000000000002,4.755351505166768,0.0,5.978723698720081,0.15000000000000002,S0,MAKER_PROMO_OFF,17,D2-cb237b14dd2e1af4,SNDKUSDT,0.0,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.15000000000000002,FALSE_BREAKOUT,0.15000000000000002,4.755351505166768,0.0,5.978723698720081,0.15000000000000002,S1,MAKER_PROMO_OFF,17,D2-cb237b14dd2e1af4,SNDKUSDT,0.0,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.15000000000000002,FALSE_BREAKOUT,0.15000000000000002,4.755351505166768,0.0,6.024554998720081,0.15000000000000002,S2,MAKER_PROMO_OFF,17,D2-cb237b14dd2e1af4,SNDKUSDT,0.0,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.15000000000000002,FALSE_BREAKOUT,0.15000000000000002,4.755351505166768,0.0,6.0933019487200815,0.15000000000000002,S3,MAKER_PROMO_OFF,17,D2-cb237b14dd2e1af4,SNDKUSDT,0.0,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.15000000000000002,FALSE_BREAKOUT,0.15000000000000002,0.9510703010333534,0.0,4.305739596653375,0.15000000000000002,D2-R3,MAKER_PROMO_OFF,31,D2-cb237b14dd2e1af4,SNDKUSDT,,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.15000000000000002,FALSE_BREAKOUT,0.15000000000000002,4.755351505166768,0.0,5.978723698720081,0.15000000000000002,S0,MAKER_PROMO_OFF,31,D2-cb237b14dd2e1af4,SNDKUSDT,0.0,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.15000000000000002,FALSE_BREAKOUT,0.15000000000000002,4.755351505166768,0.0,5.978723698720081,0.15000000000000002,S1,MAKER_PROMO_OFF,31,D2-cb237b14dd2e1af4,SNDKUSDT,0.0,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.15000000000000002,FALSE_BREAKOUT,0.15000000000000002,4.755351505166768,0.0,6.024554998720081,0.15000000000000002,S2,MAKER_PROMO_OFF,31,D2-cb237b14dd2e1af4,SNDKUSDT,0.0,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.15000000000000002,FALSE_BREAKOUT,0.15000000000000002,4.755351505166768,0.0,6.0933019487200815,0.15000000000000002,S3,MAKER_PROMO_OFF,31,D2-cb237b14dd2e1af4,SNDKUSDT,0.0,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.15000000000000002,FALSE_BREAKOUT,0.15000000000000002,0.9510703010333534,0.0,4.305739596653375,0.15000000000000002,D2-R3,MAKER_PROMO_OFF,59,D2-cb237b14dd2e1af4,SNDKUSDT,,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.15000000000000002,FALSE_BREAKOUT,0.15000000000000002,4.755351505166768,0.0,5.978723698720081,0.15000000000000002,S0,MAKER_PROMO_OFF,59,D2-cb237b14dd2e1af4,SNDKUSDT,0.0,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.15000000000000002,FALSE_BREAKOUT,0.15000000000000002,4.755351505166768,0.0,5.978723698720081,0.15000000000000002,S1,MAKER_PROMO_OFF,59,D2-cb237b14dd2e1af4,SNDKUSDT,0.0,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.15000000000000002,FALSE_BREAKOUT,0.15000000000000002,4.755351505166768,0.0,6.024554998720081,0.15000000000000002,S2,MAKER_PROMO_OFF,59,D2-cb237b14dd2e1af4,SNDKUSDT,0.0,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.15000000000000002,FALSE_BREAKOUT,0.15000000000000002,4.755351505166768,0.0,6.0933019487200815,0.15000000000000002,S3,MAKER_PROMO_OFF,59,D2-cb237b14dd2e1af4,SNDKUSDT,0.0,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.15000000000000002,FALSE_BREAKOUT,0.15000000000000002,0.9510703010333534,0.0,4.305739596653375,0.15000000000000002,D2-R3,MAKER_PROMO_OFF,97,D2-cb237b14dd2e1af4,SNDKUSDT,,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.15000000000000002,FALSE_BREAKOUT,0.15000000000000002,4.755351505166768,0.0,5.978723698720081,0.15000000000000002,S0,MAKER_PROMO_OFF,97,D2-cb237b14dd2e1af4,SNDKUSDT,0.0,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.15000000000000002,FALSE_BREAKOUT,0.15000000000000002,4.755351505166768,0.0,5.978723698720081,0.15000000000000002,S1,MAKER_PROMO_OFF,97,D2-cb237b14dd2e1af4,SNDKUSDT,0.0,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.15000000000000002,FALSE_BREAKOUT,0.15000000000000002,4.755351505166768,0.0,6.024554998720081,0.15000000000000002,S2,MAKER_PROMO_OFF,97,D2-cb237b14dd2e1af4,SNDKUSDT,0.0,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.15000000000000002,FALSE_BREAKOUT,0.15000000000000002,4.755351505166768,0.0,6.0933019487200815,0.15000000000000002,S3,MAKER_PROMO_OFF,97,D2-cb237b14dd2e1af4,SNDKUSDT,0.0,US_STOCK:2026-06-05T20:00:00+00:00:2026-06-08T08:00:00+00:00
0.1,FALSE_BREAKOUT,0.1,0.8933710244956444,0.0,3.4561493525823015,-0.1,D2-R3,PRIMARY_ZERO_MAKER,3,D2-26e2b0070e7b30d2,SNDKUSDT,,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.1,FALSE_BREAKOUT,0.1,4.466855122478223,0.0,5.072915901573591,-0.1,S0,PRIMARY_ZERO_MAKER,3,D2-26e2b0070e7b30d2,SNDKUSDT,0.0,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.1,FALSE_BREAKOUT,0.1,4.466855122478223,0.0,5.072915901573591,-0.1,S1,PRIMARY_ZERO_MAKER,3,D2-26e2b0070e7b30d2,SNDKUSDT,0.0,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.1,FALSE_BREAKOUT,0.1,4.466855122478223,0.0,5.106911001573591,-0.1,S2,PRIMARY_ZERO_MAKER,3,D2-26e2b0070e7b30d2,SNDKUSDT,0.0,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.1,FALSE_BREAKOUT,0.1,4.466855122478223,0.0,5.157903651573591,-0.1,S3,PRIMARY_ZERO_MAKER,3,D2-26e2b0070e7b30d2,SNDKUSDT,0.0,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.1,FALSE_BREAKOUT,0.1,0.8933710244956444,0.0,3.4561493525823015,-0.1,D2-R3,PRIMARY_ZERO_MAKER,10,D2-26e2b0070e7b30d2,SNDKUSDT,,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.1,FALSE_BREAKOUT,0.1,4.466855122478223,0.0,5.072915901573591,-0.1,S0,PRIMARY_ZERO_MAKER,10,D2-26e2b0070e7b30d2,SNDKUSDT,0.0,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.1,FALSE_BREAKOUT,0.1,4.466855122478223,0.0,5.072915901573591,-0.1,S1,PRIMARY_ZERO_MAKER,10,D2-26e2b0070e7b30d2,SNDKUSDT,0.0,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.1,FALSE_BREAKOUT,0.1,4.466855122478223,0.0,5.106911001573591,-0.1,S2,PRIMARY_ZERO_MAKER,10,D2-26e2b0070e7b30d2,SNDKUSDT,0.0,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.1,FALSE_BREAKOUT,0.1,4.466855122478223,0.0,5.157903651573591,-0.1,S3,PRIMARY_ZERO_MAKER,10,D2-26e2b0070e7b30d2,SNDKUSDT,0.0,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.1,FALSE_BREAKOUT,0.1,0.8933710244956444,0.0,3.4561493525823015,-0.1,D2-R3,PRIMARY_ZERO_MAKER,17,D2-26e2b0070e7b30d2,SNDKUSDT,,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
0.1,FALSE_BREAKOUT,0.1,4.466855122478223,0.0,5.072915901573591,-0.1,S0,PRIMARY_ZERO_MAKER,17,D2-26e2b0070e7b30d2,SNDKUSDT,0.0,US_STOCK:2026-06-18T20:00:00+00:00:2026-06-22T08:00:00+00:00
