candidate_id,seed,split,state,symbol,window_count,traded_count,total_pnl,positive_ratio,activation_count,close_count
P2_DEFAULT_A10,59,validation,VOLATILITY_EXPANSION,BTCUSDT,12,6,-1.6358186882832018,0.16666666666666666,0,0
P2_DEFAULT_A10,59,validation,VOLATILITY_EXPANSION,ETHUSDT,12,9,-0.7937225779420537,0.4166666666666667,0,0
P2_DEFAULT_A10,97,development,RANGE,BTCUSDT,23,17,11.565131228807699,0.6086956521739131,0,0
P2_DEFAULT_A10,97,development,RANGE,ETHUSDT,23,14,4.655200398148745,0.34782608695652173,0,0
P2_DEFAULT_A10,97,development,TRANSITION,BTCUSDT,20,13,6.121399006118332,0.35,0,0
P2_DEFAULT_A10,97,development,TRANSITION,ETHUSDT,20,16,6.658869321680681,0.5,0,0
P2_DEFAULT_A10,97,development,VOLATILITY_EXPANSION,BTCUSDT,13,11,-7.8959519289532825,0.23076923076923078,0,0
P2_DEFAULT_A10,97,development,VOLATILITY_EXPANSION,ETHUSDT,13,10,-5.714830075885157,0.15384615384615385,0,0
P2_DEFAULT_A10,97,validation,RANGE,BTCUSDT,11,5,0.15128018732636422,0.2727272727272727,0,0
P2_DEFAULT_A10,97,validation,RANGE,ETHUSDT,11,10,7.1214012839366205,0.6363636363636364,0,0
P2_DEFAULT_A10,97,validation,TRANSITION,BTCUSDT,5,3,3.9992549663231416,0.6,0,0
P2_DEFAULT_A10,97,validation,TRANSITION,ETHUSDT,5,4,2.8132826104960516,0.6,0,0
P2_DEFAULT_A10,97,validation,VOLATILITY_EXPANSION,BTCUSDT,12,6,-1.5784651854724003,0.16666666666666666,0,0
P2_DEFAULT_A10,97,validation,VOLATILITY_EXPANSION,ETHUSDT,12,9,-1.4427708463784623,0.4166666666666667,0,0
R2_A2_C40,3,development,RANGE,BTCUSDT,23,17,10.552539948668874,0.6086956521739131,5,4
R2_A2_C40,3,development,RANGE,ETHUSDT,23,14,4.069412214360868,0.34782608695652173,3,3
R2_A2_C40,3,development,TRANSITION,BTCUSDT,20,13,6.95481485629946,0.35,4,1
R2_A2_C40,3,development,TRANSITION,ETHUSDT,20,16,2.2708503167978087,0.4,4,3
R2_A2_C40,3,development,VOLATILITY_EXPANSION,BTCUSDT,13,11,-6.570438940511346,0.23076923076923078,1,1
R2_A2_C40,3,development,VOLATILITY_EXPANSION,ETHUSDT,13,10,-4.2354637320961865,0.15384615384615385,2,1
R2_A2_C40,3,validation,RANGE,BTCUSDT,11,5,0.6229222013790847,0.2727272727272727,1,0
R2_A2_C40,3,validation,RANGE,ETHUSDT,11,10,1.9547633665965491,0.36363636363636365,3,3
R2_A2_C40,3,validation,TRANSITION,BTCUSDT,5,3,3.5565752737024137,0.6,1,1
R2_A2_C40,3,validation,TRANSITION,ETHUSDT,5,4,2.690787084027301,0.6,1,0
R2_A2_C40,3,validation,VOLATILITY_EXPANSION,BTCUSDT,12,6,-1.6357987222415349,0.16666666666666666,0,0
R2_A2_C40,3,validation,VOLATILITY_EXPANSION,ETHUSDT,12,9,-1.2922149741999236,0.4166666666666667,0,0
R2_A2_C40,10,development,RANGE,BTCUSDT,23,17,9.149276366457263,0.6086956521739131,3,3
R2_A2_C40,10,development,RANGE,ETHUSDT,23,14,6.9101435390980885,0.34782608695652173,3,3
R2_A2_C40,10,development,TRANSITION,BTCUSDT,20,13,7.093739276510034,0.35,4,1
R2_A2_C40,10,development,TRANSITION,ETHUSDT,20,16,3.620942553370965,0.45,5,4
R2_A2_C40,10,development,VOLATILITY_EXPANSION,BTCUSDT,13,11,-5.963589202252556,0.23076923076923078,1,1
R2_A2_C40,10,development,VOLATILITY_EXPANSION,ETHUSDT,13,10,-5.67212084400036,0.15384615384615385,2,1
R2_A2_C40,10,validation,RANGE,BTCUSDT,11,5,-0.20297924632100878,0.2727272727272727,1,0
R2_A2_C40,10,validation,RANGE,ETHUSDT,11,10,3.6228430633668656,0.5454545454545454,3,3
R2_A2_C40,10,validation,TRANSITION,BTCUSDT,5,3,3.5587880137440804,0.6,1,1
R2_A2_C40,10,validation,TRANSITION,ETHUSDT,5,4,1.8664646453668836,0.6,1,0
R2_A2_C40,10,validation,VOLATILITY_EXPANSION,BTCUSDT,12,6,-2.8015209358879467,0.16666666666666666,0,0
R2_A2_C40,10,validation,VOLATILITY_EXPANSION,ETHUSDT,12,9,-1.722970939549981,0.5,0,0
R2_A2_C40,17,development,RANGE,BTCUSDT,23,17,8.907229166569806,0.6086956521739131,3,3
R2_A2_C40,17,development,RANGE,ETHUSDT,23,14,6.042024661435149,0.34782608695652173,3,3
R2_A2_C40,17,development,TRANSITION,BTCUSDT,20,13,7.202385025674516,0.4,4,1
R2_A2_C40,17,development,TRANSITION,ETHUSDT,20,16,5.622935531385627,0.5,5,4
R2_A2_C40,17,development,VOLATILITY_EXPANSION,BTCUSDT,13,11,-5.62062843812755,0.23076923076923078,1,1
