scope,month,group,seed,calendar_key,window_type,listing_stage,block_count,symbol_count,window_realized_volatility,hourly_realized_volatility,directional_efficiency,completed_grid_cycles_per_hour,fee_adjusted_cycle_capacity_per_hour,zero_trade_ratio,trades_per_hour,base_volume_per_hour,quote_volume_per_hour,median_trade_size,aggtrade_event_count_per_hour
SYMBOL:INTCUSDT,2026-03,O,,O:2026-03-25T20:00:00Z:2026-03-26T06:00:00Z,ORDINARY_WEEKDAY_OVERNIGHT,LISTING_AFTER_30_DAYS,1,1,0.010267226193108844,0.0038806467373449184,0.023054755043227994,2.5714285714285716,0.002828571428571429,0.09047619047619047,895.5714285714286,7841.022857142857,369745.2384857143,338.13719999999995,282.42857142857144
SYMBOL:INTCUSDT,2026-03,O,,O:2026-03-26T20:00:00Z:2026-03-27T06:00:00Z,ORDINARY_WEEKDAY_OVERNIGHT,LISTING_AFTER_30_DAYS,1,1,0.009223857235552748,0.0034862903391480416,0.08050089445438328,2.2857142857142856,0.002514285714285714,0.1380952380952381,846.4285714285714,8316.93,370907.30332857143,501.18390000000005,219.28571428571428
SYMBOL:INTCUSDT,2026-03,O,,O:2026-03-30T20:00:00Z:2026-03-31T06:00:00Z,ORDINARY_WEEKDAY_OVERNIGHT,LISTING_AFTER_30_DAYS,1,1,0.019361153926728346,0.007317828340766409,0.038260869565217334,6.571428571428571,0.007228571428571429,0.02142857142857143,1965.7142857142858,16789.49142857143,695863.3619142857,304.41179999999997,635.8571428571429
SYMBOL:INTCUSDT,2026-03,O,,O:2026-03-31T20:00:00Z:2026-04-01T06:00:00Z,ORDINARY_WEEKDAY_OVERNIGHT,LISTING_AFTER_30_DAYS,1,1,0.009967892216446827,0.0037675091286021025,0.04091653027823241,3.7142857142857144,0.004085714285714286,0.05476190476190476,1340.857142857143,8746.972857142857,387431.53515714285,12.350800000000001,469.0
SYMBOL:INTCUSDT,2026-04,O,,O:2026-04-01T20:00:00Z:2026-04-02T06:00:00Z,ORDINARY_WEEKDAY_OVERNIGHT,LISTING_AFTER_30_DAYS,1,1,0.02190552808792474,0.0082795113797413,0.1327014218009481,5.714285714285714,0.006285714285714286,0.030952380952380953,2869.285714285714,21954.722857142857,1036091.9089428571,299.8309,883.0
SYMBOL:INTCUSDT,2026-04,O,,O:2026-04-06T20:00:00Z:2026-04-07T06:00:00Z,ORDINARY_WEEKDAY_OVERNIGHT,LISTING_AFTER_30_DAYS,1,1,0.0086884080181424,0.003283909557866337,0.03338632750397478,2.4285714285714284,0.0026714285714285716,0.05238095238095238,1253.5714285714287,4945.722857142857,249077.59402857142,163.8802,423.57142857142856
SYMBOL:INTCUSDT,2026-04,O,,O:2026-04-07T20:00:00Z:2026-04-08T06:00:00Z,ORDINARY_WEEKDAY_OVERNIGHT,LISTING_AFTER_30_DAYS,1,1,0.014258890603084598,0.005389354072491092,0.07541625857002968,3.5714285714285716,0.003928571428571429,0.007142857142857143,2458.4285714285716,8525.151428571427,471511.98505714285,200.54174999999998,725.1428571428571
SYMBOL:INTCUSDT,2026-04,O,,O:2026-04-08T20:00:00Z:2026-04-09T06:00:00Z,ORDINARY_WEEKDAY_OVERNIGHT,LISTING_AFTER_30_DAYS,1,1,0.011000401782771901,0.004157761062715145,0.010309278350515833,3.2857142857142856,0.0036142857142857144,0.0,1765.0,8503.171428571428,494775.3188285715,266.13064999999995,501.7142857142857
SYMBOL:INTCUSDT,2026-04,O,,O:2026-04-09T20:00:00Z:2026-04-10T06:00:00Z,ORDINARY_WEEKDAY_OVERNIGHT,LISTING_AFTER_30_DAYS,1,1,0.01354623862395761,0.005119996942761378,0.003496503496503399,3.857142857142857,0.004242857142857143,0.007142857142857143,2118.285714285714,10088.855714285715,630377.1903857143,109.824,793.0
SYMBOL:INTCUSDT,2026-04,O,,O:2026-04-13T20:00:00Z:2026-04-14T06:00:00Z,ORDINARY_WEEKDAY_OVERNIGHT,LISTING_AFTER_30_DAYS,1,1,0.0062288947415525845,0.002354300918420869,0.011538461538462065,1.5714285714285714,0.0017285714285714287,0.06428571428571428,859.5714285714286,4780.085714285714,314237.7618142857,90.18025,360.2857142857143
