comparison,scope,seed,metric,w_median,control_median,delta_w_minus_control,ratio_w_to_control,evaluation_status
W_VS_R,CRYPTO_SENSITIVE_EQUITY,17,quote_volume_per_hour,287398.8638083333,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,CRYPTO_SENSITIVE_EQUITY,17,median_trade_size,74.36115,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,CRYPTO_SENSITIVE_EQUITY,17,aggtrade_event_count_per_hour,850.7181818181818,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,CRYPTO_SENSITIVE_EQUITY,31,window_realized_volatility,0.02693650086896575,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,CRYPTO_SENSITIVE_EQUITY,31,hourly_realized_volatility,0.003632117036219542,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,CRYPTO_SENSITIVE_EQUITY,31,directional_efficiency,0.028508354066334153,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,CRYPTO_SENSITIVE_EQUITY,31,completed_grid_cycles_per_hour,1.9090909090909092,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,CRYPTO_SENSITIVE_EQUITY,31,fee_adjusted_cycle_capacity_per_hour,0.0021000000000000003,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,CRYPTO_SENSITIVE_EQUITY,31,zero_trade_ratio,0.075,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,CRYPTO_SENSITIVE_EQUITY,31,trades_per_hour,1594.290909090909,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,CRYPTO_SENSITIVE_EQUITY,31,base_volume_per_hour,2248.6277272727275,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,CRYPTO_SENSITIVE_EQUITY,31,quote_volume_per_hour,287398.8638083333,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,CRYPTO_SENSITIVE_EQUITY,31,median_trade_size,74.36115,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,CRYPTO_SENSITIVE_EQUITY,31,aggtrade_event_count_per_hour,850.7181818181818,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,CRYPTO_SENSITIVE_EQUITY,59,window_realized_volatility,0.02693650086896575,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,CRYPTO_SENSITIVE_EQUITY,59,hourly_realized_volatility,0.003632117036219542,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,CRYPTO_SENSITIVE_EQUITY,59,directional_efficiency,0.028508354066334153,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,CRYPTO_SENSITIVE_EQUITY,59,completed_grid_cycles_per_hour,1.9090909090909092,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,CRYPTO_SENSITIVE_EQUITY,59,fee_adjusted_cycle_capacity_per_hour,0.0021000000000000003,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,CRYPTO_SENSITIVE_EQUITY,59,zero_trade_ratio,0.075,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,CRYPTO_SENSITIVE_EQUITY,59,trades_per_hour,1594.290909090909,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,CRYPTO_SENSITIVE_EQUITY,59,base_volume_per_hour,2248.6277272727275,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,CRYPTO_SENSITIVE_EQUITY,59,quote_volume_per_hour,287398.8638083333,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,CRYPTO_SENSITIVE_EQUITY,59,median_trade_size,74.36115,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,CRYPTO_SENSITIVE_EQUITY,59,aggtrade_event_count_per_hour,850.7181818181818,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,CRYPTO_SENSITIVE_EQUITY,97,window_realized_volatility,0.02693650086896575,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,CRYPTO_SENSITIVE_EQUITY,97,hourly_realized_volatility,0.003632117036219542,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,CRYPTO_SENSITIVE_EQUITY,97,directional_efficiency,0.028508354066334153,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,CRYPTO_SENSITIVE_EQUITY,97,completed_grid_cycles_per_hour,1.9090909090909092,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,CRYPTO_SENSITIVE_EQUITY,97,fee_adjusted_cycle_capacity_per_hour,0.0021000000000000003,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,CRYPTO_SENSITIVE_EQUITY,97,zero_trade_ratio,0.075,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,CRYPTO_SENSITIVE_EQUITY,97,trades_per_hour,1594.290909090909,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,CRYPTO_SENSITIVE_EQUITY,97,base_volume_per_hour,2248.6277272727275,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,CRYPTO_SENSITIVE_EQUITY,97,quote_volume_per_hour,287398.8638083333,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,CRYPTO_SENSITIVE_EQUITY,97,median_trade_size,74.36115,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,CRYPTO_SENSITIVE_EQUITY,97,aggtrade_event_count_per_hour,850.7181818181818,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,CRYPTO_SENSITIVE_EQUITY,SEED_MEDIAN,window_realized_volatility,0.02693650086896575,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,CRYPTO_SENSITIVE_EQUITY,SEED_MEDIAN,hourly_realized_volatility,0.003632117036219542,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,CRYPTO_SENSITIVE_EQUITY,SEED_MEDIAN,directional_efficiency,0.028508354066334153,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,CRYPTO_SENSITIVE_EQUITY,SEED_MEDIAN,completed_grid_cycles_per_hour,1.9090909090909092,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,CRYPTO_SENSITIVE_EQUITY,SEED_MEDIAN,fee_adjusted_cycle_capacity_per_hour,0.0021000000000000003,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,CRYPTO_SENSITIVE_EQUITY,SEED_MEDIAN,zero_trade_ratio,0.075,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,CRYPTO_SENSITIVE_EQUITY,SEED_MEDIAN,trades_per_hour,1594.290909090909,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,CRYPTO_SENSITIVE_EQUITY,SEED_MEDIAN,base_volume_per_hour,2248.6277272727275,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,CRYPTO_SENSITIVE_EQUITY,SEED_MEDIAN,quote_volume_per_hour,287398.8638083333,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,CRYPTO_SENSITIVE_EQUITY,SEED_MEDIAN,median_trade_size,74.36115,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,CRYPTO_SENSITIVE_EQUITY,SEED_MEDIAN,aggtrade_event_count_per_hour,850.7181818181818,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:AMZNUSDT,3,window_realized_volatility,0.011948038600177445,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:AMZNUSDT,3,hourly_realized_volatility,0.0016110731961890283,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:AMZNUSDT,3,directional_efficiency,0.019316068107025266,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:AMZNUSDT,3,completed_grid_cycles_per_hour,0.4909090909090909,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:AMZNUSDT,3,fee_adjusted_cycle_capacity_per_hour,0.00054,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:AMZNUSDT,3,zero_trade_ratio,0.23212121212121212,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:AMZNUSDT,3,trades_per_hour,439.92727272727274,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:AMZNUSDT,3,base_volume_per_hour,263.2490909090909,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:AMZNUSDT,3,quote_volume_per_hour,61760.716378181816,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:AMZNUSDT,3,median_trade_size,21.636799999999997,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:AMZNUSDT,3,aggtrade_event_count_per_hour,280.07272727272726,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:AMZNUSDT,10,window_realized_volatility,0.011948038600177445,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:AMZNUSDT,10,hourly_realized_volatility,0.0016110731961890283,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:AMZNUSDT,10,directional_efficiency,0.019316068107025266,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:AMZNUSDT,10,completed_grid_cycles_per_hour,0.4909090909090909,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:AMZNUSDT,10,fee_adjusted_cycle_capacity_per_hour,0.00054,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:AMZNUSDT,10,zero_trade_ratio,0.23212121212121212,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:AMZNUSDT,10,trades_per_hour,439.92727272727274,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:AMZNUSDT,10,base_volume_per_hour,263.2490909090909,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:AMZNUSDT,10,quote_volume_per_hour,61760.716378181816,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:AMZNUSDT,10,median_trade_size,21.636799999999997,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:AMZNUSDT,10,aggtrade_event_count_per_hour,280.07272727272726,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:AMZNUSDT,17,window_realized_volatility,0.011948038600177445,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:AMZNUSDT,17,hourly_realized_volatility,0.0016110731961890283,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:AMZNUSDT,17,directional_efficiency,0.019316068107025266,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:AMZNUSDT,17,completed_grid_cycles_per_hour,0.4909090909090909,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:AMZNUSDT,17,fee_adjusted_cycle_capacity_per_hour,0.00054,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:AMZNUSDT,17,zero_trade_ratio,0.23212121212121212,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:AMZNUSDT,17,trades_per_hour,439.92727272727274,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:AMZNUSDT,17,base_volume_per_hour,263.2490909090909,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:AMZNUSDT,17,quote_volume_per_hour,61760.716378181816,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:AMZNUSDT,17,median_trade_size,21.636799999999997,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:AMZNUSDT,17,aggtrade_event_count_per_hour,280.07272727272726,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:AMZNUSDT,31,window_realized_volatility,0.011948038600177445,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:AMZNUSDT,31,hourly_realized_volatility,0.0016110731961890283,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:AMZNUSDT,31,directional_efficiency,0.019316068107025266,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:AMZNUSDT,31,completed_grid_cycles_per_hour,0.4909090909090909,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:AMZNUSDT,31,fee_adjusted_cycle_capacity_per_hour,0.00054,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:AMZNUSDT,31,zero_trade_ratio,0.23212121212121212,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:AMZNUSDT,31,trades_per_hour,439.92727272727274,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:AMZNUSDT,31,base_volume_per_hour,263.2490909090909,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:AMZNUSDT,31,quote_volume_per_hour,61760.716378181816,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:AMZNUSDT,31,median_trade_size,21.636799999999997,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:AMZNUSDT,31,aggtrade_event_count_per_hour,280.07272727272726,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:AMZNUSDT,59,window_realized_volatility,0.011948038600177445,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:AMZNUSDT,59,hourly_realized_volatility,0.0016110731961890283,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:AMZNUSDT,59,directional_efficiency,0.019316068107025266,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:AMZNUSDT,59,completed_grid_cycles_per_hour,0.4909090909090909,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:AMZNUSDT,59,fee_adjusted_cycle_capacity_per_hour,0.00054,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:AMZNUSDT,59,zero_trade_ratio,0.23212121212121212,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:AMZNUSDT,59,trades_per_hour,439.92727272727274,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:AMZNUSDT,59,base_volume_per_hour,263.2490909090909,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:AMZNUSDT,59,quote_volume_per_hour,61760.716378181816,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:AMZNUSDT,59,median_trade_size,21.636799999999997,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:AMZNUSDT,59,aggtrade_event_count_per_hour,280.07272727272726,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:AMZNUSDT,97,window_realized_volatility,0.011948038600177445,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:AMZNUSDT,97,hourly_realized_volatility,0.0016110731961890283,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:AMZNUSDT,97,directional_efficiency,0.019316068107025266,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:AMZNUSDT,97,completed_grid_cycles_per_hour,0.4909090909090909,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:AMZNUSDT,97,fee_adjusted_cycle_capacity_per_hour,0.00054,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:AMZNUSDT,97,zero_trade_ratio,0.23212121212121212,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:AMZNUSDT,97,trades_per_hour,439.92727272727274,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:AMZNUSDT,97,base_volume_per_hour,263.2490909090909,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:AMZNUSDT,97,quote_volume_per_hour,61760.716378181816,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:AMZNUSDT,97,median_trade_size,21.636799999999997,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:AMZNUSDT,97,aggtrade_event_count_per_hour,280.07272727272726,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:AMZNUSDT,SEED_MEDIAN,window_realized_volatility,0.011948038600177445,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:AMZNUSDT,SEED_MEDIAN,hourly_realized_volatility,0.0016110731961890283,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:AMZNUSDT,SEED_MEDIAN,directional_efficiency,0.019316068107025266,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:AMZNUSDT,SEED_MEDIAN,completed_grid_cycles_per_hour,0.4909090909090909,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:AMZNUSDT,SEED_MEDIAN,fee_adjusted_cycle_capacity_per_hour,0.00054,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:AMZNUSDT,SEED_MEDIAN,zero_trade_ratio,0.23212121212121212,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:AMZNUSDT,SEED_MEDIAN,trades_per_hour,439.92727272727274,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:AMZNUSDT,SEED_MEDIAN,base_volume_per_hour,263.2490909090909,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:AMZNUSDT,SEED_MEDIAN,quote_volume_per_hour,61760.716378181816,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:AMZNUSDT,SEED_MEDIAN,median_trade_size,21.636799999999997,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:AMZNUSDT,SEED_MEDIAN,aggtrade_event_count_per_hour,280.07272727272726,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:COINUSDT,3,window_realized_volatility,0.02465052360649089,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:COINUSDT,3,hourly_realized_volatility,0.003323875925028612,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:COINUSDT,3,directional_efficiency,0.0294975688816855,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:COINUSDT,3,completed_grid_cycles_per_hour,1.8181818181818181,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:COINUSDT,3,fee_adjusted_cycle_capacity_per_hour,0.002,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:COINUSDT,3,zero_trade_ratio,0.0903030303030303,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:COINUSDT,3,trades_per_hour,1163.8727272727272,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:COINUSDT,3,base_volume_per_hour,870.5218181818182,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:COINUSDT,3,quote_volume_per_hour,151437.1706581818,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:COINUSDT,3,median_trade_size,64.7904,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:COINUSDT,3,aggtrade_event_count_per_hour,669.6666666666666,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:COINUSDT,10,window_realized_volatility,0.02465052360649089,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:COINUSDT,10,hourly_realized_volatility,0.003323875925028612,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:COINUSDT,10,directional_efficiency,0.0294975688816855,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:COINUSDT,10,completed_grid_cycles_per_hour,1.8181818181818181,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:COINUSDT,10,fee_adjusted_cycle_capacity_per_hour,0.002,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:COINUSDT,10,zero_trade_ratio,0.0903030303030303,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:COINUSDT,10,trades_per_hour,1163.8727272727272,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:COINUSDT,10,base_volume_per_hour,870.5218181818182,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:COINUSDT,10,quote_volume_per_hour,151437.1706581818,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:COINUSDT,10,median_trade_size,64.7904,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:COINUSDT,10,aggtrade_event_count_per_hour,669.6666666666666,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:COINUSDT,17,window_realized_volatility,0.02465052360649089,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:COINUSDT,17,hourly_realized_volatility,0.003323875925028612,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:COINUSDT,17,directional_efficiency,0.0294975688816855,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:COINUSDT,17,completed_grid_cycles_per_hour,1.8181818181818181,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:COINUSDT,17,fee_adjusted_cycle_capacity_per_hour,0.002,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:COINUSDT,17,zero_trade_ratio,0.0903030303030303,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:COINUSDT,17,trades_per_hour,1163.8727272727272,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:COINUSDT,17,base_volume_per_hour,870.5218181818182,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:COINUSDT,17,quote_volume_per_hour,151437.1706581818,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:COINUSDT,17,median_trade_size,64.7904,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:COINUSDT,17,aggtrade_event_count_per_hour,669.6666666666666,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:COINUSDT,31,window_realized_volatility,0.02465052360649089,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:COINUSDT,31,hourly_realized_volatility,0.003323875925028612,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:COINUSDT,31,directional_efficiency,0.0294975688816855,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:COINUSDT,31,completed_grid_cycles_per_hour,1.8181818181818181,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:COINUSDT,31,fee_adjusted_cycle_capacity_per_hour,0.002,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:COINUSDT,31,zero_trade_ratio,0.0903030303030303,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:COINUSDT,31,trades_per_hour,1163.8727272727272,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:COINUSDT,31,base_volume_per_hour,870.5218181818182,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:COINUSDT,31,quote_volume_per_hour,151437.1706581818,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:COINUSDT,31,median_trade_size,64.7904,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:COINUSDT,31,aggtrade_event_count_per_hour,669.6666666666666,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:COINUSDT,59,window_realized_volatility,0.02465052360649089,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:COINUSDT,59,hourly_realized_volatility,0.003323875925028612,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:COINUSDT,59,directional_efficiency,0.0294975688816855,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:COINUSDT,59,completed_grid_cycles_per_hour,1.8181818181818181,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:COINUSDT,59,fee_adjusted_cycle_capacity_per_hour,0.002,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:COINUSDT,59,zero_trade_ratio,0.0903030303030303,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:COINUSDT,59,trades_per_hour,1163.8727272727272,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:COINUSDT,59,base_volume_per_hour,870.5218181818182,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:COINUSDT,59,quote_volume_per_hour,151437.1706581818,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:COINUSDT,59,median_trade_size,64.7904,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:COINUSDT,59,aggtrade_event_count_per_hour,669.6666666666666,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
W_VS_R,SYMBOL:COINUSDT,97,window_realized_volatility,0.02465052360649089,,,,NOT_EVALUATED_TECHNICAL_GATE_FAILED
