window_id,symbol,asset_group,group,seed,calendar_key,month,split,diagnostic_view,status,skip_reason,tradable_rows,tradable_hours,window_realized_volatility,hourly_realized_volatility,directional_efficiency,completed_grid_cycles_per_hour,fee_adjusted_cycle_capacity_per_hour,zero_trade_ratio,trades_per_hour,aggtrade_event_count_per_hour
CRCLUSDT-nyse_20260515T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,W,,W:2026-05-15T20:00:00Z:2026-05-18T06:00:00Z,2026-05,RESEARCH_DEVELOPMENT,W_TAIL_10H,READY,,600,10.0,0.0292864246950506,0.009261180655936205,0.03387270765911539,6.8,0.0074800000000000005,0.0,10003.4,3551.9
CRCLUSDT-O-20260518T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-05-18T20:00:00Z:2026-05-19T06:00:00Z,2026-05,RESEARCH_DEVELOPMENT,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
CRCLUSDT-O-20260519T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-05-19T20:00:00Z:2026-05-20T06:00:00Z,2026-05,RESEARCH_DEVELOPMENT,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
CRCLUSDT-O-20260520T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-05-20T20:00:00Z:2026-05-21T06:00:00Z,2026-05,RESEARCH_DEVELOPMENT,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
CRCLUSDT-O-20260521T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-05-21T20:00:00Z:2026-05-22T06:00:00Z,2026-05,RESEARCH_DEVELOPMENT,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
CRCLUSDT-nyse_20260522T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,W,,W:2026-05-22T20:00:00Z:2026-05-26T06:00:00Z,2026-05,RESEARCH_DEVELOPMENT,W_HEAD_10H,READY,,600,10.0,0.013688182770874163,0.0043285834584637075,0.0632003585835952,3.0,0.0033,0.0016666666666666668,6232.3,1851.2
CRCLUSDT-nyse_20260522T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,W,,W:2026-05-22T20:00:00Z:2026-05-26T06:00:00Z,2026-05,RESEARCH_DEVELOPMENT,W_TAIL_10H,READY,,600,10.0,0.014578676809661012,0.0046101823990005834,0.04206642066420634,3.8,0.00418,0.0,6387.4,1900.5
CRCLUSDT-O-20260526T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-05-26T20:00:00Z:2026-05-27T06:00:00Z,2026-05,RESEARCH_DEVELOPMENT,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
CRCLUSDT-O-20260527T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-05-27T20:00:00Z:2026-05-28T06:00:00Z,2026-05,RESEARCH_DEVELOPMENT,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
CRCLUSDT-O-20260528T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-05-28T20:00:00Z:2026-05-29T06:00:00Z,2026-05,RESEARCH_DEVELOPMENT,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
CRCLUSDT-nyse_20260529T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,W,,W:2026-05-29T20:00:00Z:2026-06-01T06:00:00Z,2026-05,RESEARCH_DEVELOPMENT,W_HEAD_10H,READY,,600,10.0,0.006154241514926081,0.001946142045793155,0.017361111111111834,0.7,0.00077,0.005,1990.9,571.8
CRCLUSDT-nyse_20260529T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,W,,W:2026-05-29T20:00:00Z:2026-06-01T06:00:00Z,2026-05,RESEARCH_DEVELOPMENT,W_TAIL_10H,READY,,600,10.0,0.016299381569710288,0.005154317021245505,0.019149626744563705,4.6,0.00506,0.0033333333333333335,6488.6,1937.8
CRCLUSDT-O-20260601T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-06-01T20:00:00Z:2026-06-02T06:00:00Z,2026-06,RESEARCH_VALIDATION_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
CRCLUSDT-O-20260602T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-06-02T20:00:00Z:2026-06-03T06:00:00Z,2026-06,RESEARCH_VALIDATION_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
CRCLUSDT-O-20260603T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-06-03T20:00:00Z:2026-06-04T06:00:00Z,2026-06,RESEARCH_VALIDATION_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
CRCLUSDT-O-20260604T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-06-04T20:00:00Z:2026-06-05T06:00:00Z,2026-06,RESEARCH_VALIDATION_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
CRCLUSDT-nyse_20260605T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,W,,W:2026-06-05T20:00:00Z:2026-06-08T06:00:00Z,2026-06,RESEARCH_VALIDATION_EXPOSED,W_HEAD_10H,READY,,600,10.0,0.03504522820273853,0.011082274224102288,0.06785800531272655,8.6,0.00946,0.0,16686.7,5276.2
CRCLUSDT-nyse_20260605T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,W,,W:2026-06-05T20:00:00Z:2026-06-08T06:00:00Z,2026-06,RESEARCH_VALIDATION_EXPOSED,W_TAIL_10H,READY,,600,10.0,0.03262523722978435,0.010317005884944075,0.02393617021276594,8.6,0.00946,0.0,13407.0,4183.1
CRCLUSDT-O-20260608T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-06-08T20:00:00Z:2026-06-09T06:00:00Z,2026-06,RESEARCH_VALIDATION_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
CRCLUSDT-O-20260609T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-06-09T20:00:00Z:2026-06-10T06:00:00Z,2026-06,RESEARCH_VALIDATION_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
CRCLUSDT-O-20260610T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-06-10T20:00:00Z:2026-06-11T06:00:00Z,2026-06,RESEARCH_VALIDATION_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
CRCLUSDT-O-20260611T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-06-11T20:00:00Z:2026-06-12T06:00:00Z,2026-06,RESEARCH_VALIDATION_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
CRCLUSDT-nyse_20260612T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,W,,W:2026-06-12T20:00:00Z:2026-06-15T06:00:00Z,2026-06,RESEARCH_VALIDATION_EXPOSED,W_HEAD_10H,READY,,600,10.0,0.010864986315217652,0.003435810350264794,0.08119079837618538,2.3,0.00253,0.0016666666666666668,3492.9,1087.7
CRCLUSDT-nyse_20260612T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,W,,W:2026-06-12T20:00:00Z:2026-06-15T06:00:00Z,2026-06,RESEARCH_VALIDATION_EXPOSED,W_TAIL_10H,READY,,600,10.0,0.028348448446069516,0.008964566522144064,0.10590858416945372,6.2,0.0068200000000000005,0.0,11666.0,3530.5
CRCLUSDT-O-20260615T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-06-15T20:00:00Z:2026-06-16T06:00:00Z,2026-06,RESEARCH_VALIDATION_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
CRCLUSDT-O-20260616T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-06-16T20:00:00Z:2026-06-17T06:00:00Z,2026-06,RESEARCH_VALIDATION_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
CRCLUSDT-O-20260617T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-06-17T20:00:00Z:2026-06-18T06:00:00Z,2026-06,RESEARCH_VALIDATION_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
CRCLUSDT-nyse_20260618T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,W,,W:2026-06-18T20:00:00Z:2026-06-22T06:00:00Z,2026-06,RESEARCH_VALIDATION_EXPOSED,W_HEAD_10H,READY,,600,10.0,0.01920192601751226,0.006072182167738499,0.04910366328916534,5.2,0.00572,0.0,5861.4,1542.3
CRCLUSDT-nyse_20260618T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,W,,W:2026-06-18T20:00:00Z:2026-06-22T06:00:00Z,2026-06,RESEARCH_VALIDATION_EXPOSED,W_TAIL_10H,READY,,600,10.0,0.02140392751135832,0.006768516180903179,0.03914097679251826,6.1,0.00671,0.0033333333333333335,8040.4,2306.8
CRCLUSDT-O-20260622T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-06-22T20:00:00Z:2026-06-23T06:00:00Z,2026-06,RESEARCH_VALIDATION_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
CRCLUSDT-O-20260623T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-06-23T20:00:00Z:2026-06-24T06:00:00Z,2026-06,RESEARCH_VALIDATION_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
CRCLUSDT-O-20260624T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-06-24T20:00:00Z:2026-06-25T06:00:00Z,2026-06,RESEARCH_VALIDATION_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
CRCLUSDT-O-20260625T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-06-25T20:00:00Z:2026-06-26T06:00:00Z,2026-06,RESEARCH_VALIDATION_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
CRCLUSDT-nyse_20260626T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,W,,W:2026-06-26T20:00:00Z:2026-06-29T06:00:00Z,2026-06,RESEARCH_VALIDATION_EXPOSED,W_HEAD_10H,READY,,600,10.0,0.011731057117893282,0.0037096859854073177,0.03415941058271932,2.2,0.0024200000000000003,0.0,4920.1,1714.3
CRCLUSDT-nyse_20260626T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,W,,W:2026-06-26T20:00:00Z:2026-06-29T06:00:00Z,2026-06,RESEARCH_VALIDATION_EXPOSED,W_TAIL_10H,READY,,600,10.0,0.020850265174531528,0.006593432777000781,0.026438569206843218,6.0,0.0066,0.005,7985.2,2323.0
CRCLUSDT-O-20260629T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-06-29T20:00:00Z:2026-06-30T06:00:00Z,2026-06,RESEARCH_VALIDATION_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
CRCLUSDT-O-20260630T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-06-30T20:00:00Z:2026-07-01T06:00:00Z,2026-06,RESEARCH_VALIDATION_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
CRCLUSDT-O-20260701T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-07-01T20:00:00Z:2026-07-02T06:00:00Z,2026-07,DESCRIPTIVE_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
CRCLUSDT-nyse_20260702T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,W,,W:2026-07-02T20:00:00Z:2026-07-06T06:00:00Z,2026-07,DESCRIPTIVE_EXPOSED,W_HEAD_10H,READY,,600,10.0,0.01734925024101013,0.005486314645781721,0.049164677804296154,5.4,0.005940000000000001,0.0,7080.5,2058.2
CRCLUSDT-nyse_20260702T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,W,,W:2026-07-02T20:00:00Z:2026-07-06T06:00:00Z,2026-07,DESCRIPTIVE_EXPOSED,W_TAIL_10H,READY,,600,10.0,0.03160796727132887,0.009995316878545659,0.05291005291005296,8.7,0.00957,0.0,17080.4,4161.6
CRCLUSDT-O-20260706T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-07-06T20:00:00Z:2026-07-07T06:00:00Z,2026-07,DESCRIPTIVE_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
CRCLUSDT-O-20260707T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-07-07T20:00:00Z:2026-07-08T06:00:00Z,2026-07,DESCRIPTIVE_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
CRCLUSDT-O-20260708T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-07-08T20:00:00Z:2026-07-09T06:00:00Z,2026-07,DESCRIPTIVE_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
CRCLUSDT-O-20260709T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-07-09T20:00:00Z:2026-07-10T06:00:00Z,2026-07,DESCRIPTIVE_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
CRCLUSDT-nyse_20260710T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,W,,W:2026-07-10T20:00:00Z:2026-07-13T06:00:00Z,2026-07,DESCRIPTIVE_EXPOSED,W_HEAD_10H,READY,,600,10.0,0.013717035516949408,0.004337707497898533,0.05623787976729086,3.4,0.0037400000000000003,0.0,5665.7,1810.6
CRCLUSDT-nyse_20260710T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,W,,W:2026-07-10T20:00:00Z:2026-07-13T06:00:00Z,2026-07,DESCRIPTIVE_EXPOSED,W_TAIL_10H,READY,,600,10.0,0.023976047613200643,0.0075818919746357795,0.09441542788268417,6.3,0.00693,0.0,12691.2,3060.3
CRCLUSDT-O-20260713T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-07-13T20:00:00Z:2026-07-14T06:00:00Z,2026-07,DESCRIPTIVE_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
CRCLUSDT-O-20260714T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-07-14T20:00:00Z:2026-07-15T06:00:00Z,2026-07,DESCRIPTIVE_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
CRCLUSDT-O-20260715T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-07-15T20:00:00Z:2026-07-16T06:00:00Z,2026-07,DESCRIPTIVE_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
CRCLUSDT-O-20260716T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-07-16T20:00:00Z:2026-07-17T06:00:00Z,2026-07,DESCRIPTIVE_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
CRCLUSDT-nyse_20260717T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,W,,W:2026-07-17T20:00:00Z:2026-07-20T06:00:00Z,2026-07,DESCRIPTIVE_EXPOSED,W_HEAD_10H,READY,,600,10.0,0.008145323734391833,0.0025757775280106573,0.021028037383177513,1.3,0.00143,0.0033333333333333335,3288.9,1221.3
CRCLUSDT-nyse_20260717T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,W,,W:2026-07-17T20:00:00Z:2026-07-20T06:00:00Z,2026-07,DESCRIPTIVE_EXPOSED,W_TAIL_10H,READY,,600,10.0,0.020415866949814024,0.006456063996836683,0.03813769192669653,5.3,0.00583,0.0033333333333333335,6012.2,1825.9
CRCLUSDT-O-20260720T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-07-20T20:00:00Z:2026-07-21T06:00:00Z,2026-07,DESCRIPTIVE_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
CRCLUSDT-O-20260721T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-07-21T20:00:00Z:2026-07-22T06:00:00Z,2026-07,DESCRIPTIVE_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
CRCLUSDT-O-20260722T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-07-22T20:00:00Z:2026-07-23T06:00:00Z,2026-07,DESCRIPTIVE_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
CRCLUSDT-O-20260723T200000Z,CRCLUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-07-23T20:00:00Z:2026-07-24T06:00:00Z,2026-07,DESCRIPTIVE_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,60,1.0,,,,,,,,
HOODUSDT-O-20260202T210000Z,HOODUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-02-02T21:00:00Z:2026-02-03T07:00:00Z,2026-02,DESCRIPTIVE_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,240,4.0,,,,,,,,
HOODUSDT-O-20260203T210000Z,HOODUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-02-03T21:00:00Z:2026-02-04T07:00:00Z,2026-02,DESCRIPTIVE_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
HOODUSDT-O-20260204T210000Z,HOODUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-02-04T21:00:00Z:2026-02-05T07:00:00Z,2026-02,DESCRIPTIVE_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
HOODUSDT-O-20260205T210000Z,HOODUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-02-05T21:00:00Z:2026-02-06T07:00:00Z,2026-02,DESCRIPTIVE_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
HOODUSDT-nyse_20260206T210000Z,HOODUSDT,CRYPTO_SENSITIVE_EQUITY,W,,W:2026-02-06T21:00:00Z:2026-02-09T07:00:00Z,2026-02,DESCRIPTIVE_EXPOSED,W_HEAD_10H,READY,,600,10.0,0.012142367639189114,0.0038397537926959198,0.0030807147258170918,2.4,0.00264,0.0,1185.6,686.3
HOODUSDT-nyse_20260206T210000Z,HOODUSDT,CRYPTO_SENSITIVE_EQUITY,W,,W:2026-02-06T21:00:00Z:2026-02-09T07:00:00Z,2026-02,DESCRIPTIVE_EXPOSED,W_TAIL_10H,READY,,600,10.0,0.029295760634697028,0.009264132939274264,0.042245021122510676,6.2,0.0068200000000000005,0.11,1038.7,695.6
HOODUSDT-O-20260209T210000Z,HOODUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-02-09T21:00:00Z:2026-02-10T07:00:00Z,2026-02,DESCRIPTIVE_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
HOODUSDT-O-20260210T210000Z,HOODUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-02-10T21:00:00Z:2026-02-11T07:00:00Z,2026-02,DESCRIPTIVE_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
HOODUSDT-O-20260211T210000Z,HOODUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-02-11T21:00:00Z:2026-02-12T07:00:00Z,2026-02,DESCRIPTIVE_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
HOODUSDT-O-20260212T210000Z,HOODUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-02-12T21:00:00Z:2026-02-13T07:00:00Z,2026-02,DESCRIPTIVE_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
HOODUSDT-nyse_20260213T210000Z,HOODUSDT,CRYPTO_SENSITIVE_EQUITY,W,,W:2026-02-13T21:00:00Z:2026-02-17T07:00:00Z,2026-02,DESCRIPTIVE_EXPOSED,W_HEAD_10H,READY,,600,10.0,0.009506676570634582,0.0030062750941763877,0.015932521087160506,2.1,0.0023100000000000004,0.225,499.1,272.7
HOODUSDT-nyse_20260213T210000Z,HOODUSDT,CRYPTO_SENSITIVE_EQUITY,W,,W:2026-02-13T21:00:00Z:2026-02-17T07:00:00Z,2026-02,DESCRIPTIVE_EXPOSED,W_TAIL_10H,READY,,600,10.0,0.0193484473391708,0.006118516277960414,0.06478873239436629,4.1,0.00451,0.22666666666666666,714.1,388.5
HOODUSDT-O-20260217T210000Z,HOODUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-02-17T21:00:00Z:2026-02-18T07:00:00Z,2026-02,DESCRIPTIVE_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
HOODUSDT-O-20260218T210000Z,HOODUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-02-18T21:00:00Z:2026-02-19T07:00:00Z,2026-02,DESCRIPTIVE_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
HOODUSDT-O-20260219T210000Z,HOODUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-02-19T21:00:00Z:2026-02-20T07:00:00Z,2026-02,DESCRIPTIVE_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
HOODUSDT-nyse_20260220T210000Z,HOODUSDT,CRYPTO_SENSITIVE_EQUITY,W,,W:2026-02-20T21:00:00Z:2026-02-23T07:00:00Z,2026-02,DESCRIPTIVE_EXPOSED,W_HEAD_10H,READY,,600,10.0,0.0036660870353625442,0.0011593185132159898,0.0605187319884701,0.4,0.00044000000000000007,0.31333333333333335,184.7,99.2
HOODUSDT-nyse_20260220T210000Z,HOODUSDT,CRYPTO_SENSITIVE_EQUITY,W,,W:2026-02-20T21:00:00Z:2026-02-23T07:00:00Z,2026-02,DESCRIPTIVE_EXPOSED,W_TAIL_10H,READY,,600,10.0,0.012914051427344113,0.004083781633095586,0.119856887298748,1.6,0.0017600000000000003,0.24666666666666667,701.2,334.7
HOODUSDT-O-20260223T210000Z,HOODUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-02-23T21:00:00Z:2026-02-24T07:00:00Z,2026-02,DESCRIPTIVE_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
HOODUSDT-O-20260224T210000Z,HOODUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-02-24T21:00:00Z:2026-02-25T07:00:00Z,2026-02,DESCRIPTIVE_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
HOODUSDT-O-20260225T210000Z,HOODUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-02-25T21:00:00Z:2026-02-26T07:00:00Z,2026-02,DESCRIPTIVE_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
HOODUSDT-O-20260226T210000Z,HOODUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-02-26T21:00:00Z:2026-02-27T07:00:00Z,2026-02,DESCRIPTIVE_EXPOSED,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
HOODUSDT-nyse_20260227T210000Z,HOODUSDT,CRYPTO_SENSITIVE_EQUITY,W,,W:2026-02-27T21:00:00Z:2026-03-02T07:00:00Z,2026-02,DESCRIPTIVE_EXPOSED,W_HEAD_10H,READY,,600,10.0,0.013076663611620987,0.004135204120856581,0.06270627062706237,2.5,0.0027500000000000003,0.34,1396.0,736.0
HOODUSDT-nyse_20260227T210000Z,HOODUSDT,CRYPTO_SENSITIVE_EQUITY,W,,W:2026-02-27T21:00:00Z:2026-03-02T07:00:00Z,2026-02,DESCRIPTIVE_EXPOSED,W_TAIL_10H,READY,,600,10.0,0.024197657575234677,0.007651971197856878,0.0387384298937264,6.4,0.007040000000000001,0.013333333333333334,1842.0,938.2
HOODUSDT-O-20260302T210000Z,HOODUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-03-02T21:00:00Z:2026-03-03T07:00:00Z,2026-03,RESEARCH_DEVELOPMENT,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
HOODUSDT-O-20260303T210000Z,HOODUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-03-03T21:00:00Z:2026-03-04T07:00:00Z,2026-03,RESEARCH_DEVELOPMENT,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
HOODUSDT-O-20260304T210000Z,HOODUSDT,CRYPTO_SENSITIVE_EQUITY,O,,O:2026-03-04T21:00:00Z:2026-03-05T07:00:00Z,2026-03,RESEARCH_DEVELOPMENT,O_FULL,SKIPPED,INSUFFICIENT_10H_TRADABLE_ROWS,420,7.0,,,,,,,,
